745090,"MOUNTAIN VIEW MOFFETT FLD NAS",CA,-8.0,37.400,-122.050,12
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/28/2004,16:00,307,1406,184,2,8,435,2,15,89,2,8,18800,2,8,33800,2,15,11400,2,8,1670,2,19,0,E,9,0,E,9,14.0,A,7,-4.0,A,7,27,A,7,1023,A,7,350,A,7,5.7,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,17:00,80,1160,19,2,8,179,2,15,9,2,8,2400,2,8,10300,2,15,1600,2,8,220,2,19,0,E,9,0,E,9,11.0,A,7,-2.0,A,7,39,A,7,1023,A,7,360,A,7,3.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,-4.0,A,7,38,A,7,1024,A,7,360,A,7,4.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.6,B,8,-4.3,B,8,36,A,7,1024,B,8,320,B,8,3.4,B,8,-9900,?,0,77777,B,8,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,-5.0,A,7,33,A,7,1024,A,7,270,A,7,2.6,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,-6.0,A,7,32,A,7,1025,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,-5.0,A,7,35,A,7,1025,A,7,340,A,7,6.2,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,-3.0,A,7,41,A,7,1026,A,7,330,A,7,2.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/28/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,-3.0,A,7,51,A,7,1026,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,-4.0,A,7,44,A,7,1026,A,7,10,A,7,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,-4.0,A,7,44,A,7,1027,A,7,230,A,7,1.5,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,-4.0,A,7,47,A,7,1027,A,7,20,A,7,3.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,-4.0,A,7,47,A,7,1027,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,-4.0,A,7,50,A,7,1027,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,-4.0,A,7,50,A,7,1027,A,7,270,A,7,2.6,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,-5.0,A,7,43,A,7,1028,A,7,10,A,7,5.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,08:00,102,1324,30,2,8,210,2,15,15,2,8,3400,2,8,11100,2,15,2500,2,8,280,2,19,0,E,9,0,E,9,7.0,A,7,-2.0,A,7,52,A,7,1028,A,7,30,A,7,4.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,09:00,329,1406,188,2,8,574,2,15,52,2,8,19400,2,8,47000,2,15,8400,2,8,970,2,19,0,E,9,0,E,9,8.0,A,7,-5.0,A,7,37,A,7,1030,A,7,40,A,7,3.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,10:00,517,1406,321,2,8,606,2,15,97,2,8,33100,2,8,56200,2,15,12400,2,8,1840,2,19,0,E,9,0,E,9,9.0,A,7,-5.0,A,7,35,A,7,1030,A,7,360,A,7,2.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,11:00,648,1406,426,2,8,671,2,15,115,2,8,44300,2,8,65200,2,15,14200,2,8,2340,2,19,0,E,9,0,E,9,10.0,A,7,-6.0,A,7,30,A,7,1030,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.4,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,12:00,714,1406,474,2,8,670,2,15,132,2,8,49300,2,8,65900,2,15,15700,2,8,2780,2,19,0,E,9,0,E,9,11.0,A,7,-6.0,A,7,28,A,7,1029,A,7,340,B,8,1.5,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,13:00,710,1406,493,2,8,741,2,15,118,2,8,51800,2,8,73200,2,15,14700,2,8,2520,2,19,0,E,9,0,A,7,11.0,A,7,-6.0,A,7,28,A,7,1029,A,7,320,A,7,2.6,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,14:00,637,1406,419,2,8,478,2,15,202,2,8,42900,2,8,46800,2,15,21600,2,8,4250,2,19,0,E,9,0,A,7,12.0,A,7,-6.0,A,7,26,A,7,1028,A,7,360,A,7,2.6,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,15:00,498,1406,199,2,8,91,2,15,166,2,8,21700,2,8,8600,2,15,18600,2,8,4350,2,19,0,E,9,0,A,7,12.0,A,7,-6.0,A,7,26,A,7,1028,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,16:00,305,1406,185,2,8,241,2,15,132,2,8,18700,2,8,18700,2,15,14700,2,8,2890,2,19,0,E,9,0,A,7,11.0,A,7,-5.0,A,7,31,A,7,1028,A,7,340,B,8,1.5,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,17:00,79,1160,18,2,8,99,2,15,13,2,8,2200,2,8,4300,2,15,1900,2,8,220,2,19,8,E,9,7,E,9,10.0,A,7,-3.0,A,7,39,A,7,1028,A,7,320,A,7,1.5,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,4,E,9,10.0,A,7,-4.0,A,7,36,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.5,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,8.0,A,7,-2.0,A,7,48,A,7,1029,A,7,230,A,7,1.5,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.0,A,7,-2.0,A,7,52,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,6.0,A,7,-2.0,A,7,55,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,7,E,9,6.0,A,7,-2.0,A,7,55,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,4.0,A,7,-2.0,A,7,64,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/29/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,4.0,A,7,-1.0,A,7,69,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.6,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,-1.0,A,7,74,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,2.0,A,7,-1.0,A,7,80,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,-2.0,A,7,73,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,1.0,A,7,-2.0,A,7,79,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,-2.0,A,7,73,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,1.0,A,7,-2.0,A,7,79,A,7,1029,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,2.0,A,7,-2.0,A,7,73,A,7,1030,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,08:00,99,1301,27,2,8,182,2,15,15,2,8,3100,2,8,9500,2,15,2400,2,8,280,2,19,2,E,9,2,E,9,3.0,A,7,-2.0,A,7,68,A,7,1030,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,09:00,325,1407,183,2,8,546,2,15,56,2,8,18900,2,8,44300,2,15,8600,2,8,1030,2,19,0,E,9,0,E,9,6.0,A,7,-1.0,A,7,60,A,7,1030,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,10:00,513,1407,335,2,8,720,2,15,71,2,8,34400,2,8,66900,2,15,9900,2,8,1370,2,19,0,E,9,0,E,9,7.0,A,7,0.0,A,7,61,A,7,1030,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,11:00,645,1407,420,2,8,612,2,15,138,2,8,43100,2,8,58800,2,15,16000,2,8,2710,2,19,0,E,9,0,E,9,9.0,A,7,-1.0,A,7,49,A,7,1030,A,7,350,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,12:00,711,1407,503,2,8,754,2,15,121,2,8,52700,2,8,74400,2,15,15000,2,8,2580,2,19,0,E,9,0,E,9,10.0,A,7,1.0,A,7,54,A,7,1029,A,7,330,A,7,2.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,13:00,707,1407,493,2,8,759,2,15,110,2,8,52000,2,8,75100,2,15,14100,2,8,2370,2,19,0,E,9,0,E,9,11.0,A,7,1.0,A,7,50,A,7,1028,A,7,10,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,14:00,634,1407,447,2,8,764,2,15,101,2,8,46900,2,8,74300,2,15,13200,2,8,2080,2,19,1,B,8,1,B,8,11.8,B,8,1.4,B,8,49,A,7,1027,B,8,360,B,8,3.1,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,15:00,497,1407,318,2,8,586,2,15,110,2,8,32400,2,8,53200,2,15,13500,2,8,2000,2,19,3,E,9,3,E,9,12.0,A,7,2.0,A,7,50,A,7,1027,A,7,350,A,7,3.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,16:00,304,1407,198,2,8,499,2,15,89,2,8,20100,2,8,38600,2,15,11700,2,8,1670,2,19,4,E,9,4,E,9,12.0,A,7,3.0,A,7,54,A,7,1026,A,7,350,A,7,3.1,A,7,12900,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,17:00,78,1161,19,2,8,203,2,15,9,2,8,2600,2,8,11700,2,15,1700,2,8,220,2,19,8,E,9,8,E,9,10.0,A,7,3.0,A,7,62,A,7,1026,A,7,340,A,7,2.1,A,7,12900,A,7,2100,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,10.0,A,7,0.0,A,7,50,A,7,1026,A,7,320,A,7,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,8.0,A,7,1.0,A,7,61,A,7,1026,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,1.0,A,7,61,A,7,1026,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,0.0,A,7,61,A,7,1026,A,7,270,A,7,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.4,A,7,0.1,A,7,66,A,7,1026,A,7,280,A,7,1.3,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.9,A,7,0.3,A,7,70,A,7,1026,A,7,260,A,7,1.1,A,7,14500,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
11/30/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,5.3,A,7,0.4,A,7,75,A,7,1026,A,7,290,A,7,0.9,A,7,12900,A,7,77777,A,7,1.1,E,8,0.101,F,8,0.160,F,8,-9900,-9900,?,0
12/01/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.7,A,7,0.6,A,7,81,A,7,1026,A,7,0,A,7,0.6,A,7,11300,A,7,77777,A,7,1.1,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.1,A,7,0.7,A,7,87,A,7,1025,A,7,0,A,7,0.4,A,7,11300,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.6,A,7,0.9,A,7,81,A,7,1025,A,7,0,A,7,0.2,A,7,11300,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,1.0,A,7,87,A,7,1025,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,1.0,A,7,93,A,7,1025,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,1.0,A,7,93,A,7,1025,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,1.0,A,7,87,A,7,1025,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,08:00,95,1278,29,2,8,249,2,15,13,2,8,3400,2,8,14600,2,15,2300,2,8,290,2,19,0,E,9,0,E,9,3.0,A,7,0.0,A,7,81,A,7,1025,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,09:00,321,1407,174,2,8,524,2,15,53,2,8,17900,2,8,42400,2,15,8200,2,8,980,2,19,0,E,9,0,E,9,7.0,A,7,2.0,A,7,70,A,7,1025,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,10:00,509,1407,315,2,8,583,2,15,103,2,8,32300,2,8,53600,2,15,12800,2,8,1920,2,19,0,E,9,0,E,9,9.0,A,7,3.0,A,7,66,A,7,1026,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,11:00,641,1407,425,2,8,688,2,15,110,2,8,44300,2,8,66800,2,15,13800,2,8,2240,2,19,0,E,9,0,E,9,10.0,A,7,3.0,A,7,62,A,7,1025,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,12:00,708,1407,485,2,8,718,2,15,123,2,8,50800,2,8,70700,2,15,15100,2,8,2610,2,19,0,E,9,0,E,9,12.0,A,7,3.0,A,7,54,A,7,1024,A,7,350,A,7,2.1,A,7,11300,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,13:00,705,1407,487,2,8,723,2,15,123,2,8,50800,2,8,71100,2,15,15100,2,8,2600,2,19,0,E,9,0,E,9,13.0,A,7,-1.0,A,7,38,A,7,1023,A,7,10,A,7,2.6,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,14:00,632,1407,426,2,8,652,2,15,132,2,8,43800,2,8,62500,2,15,15600,2,8,2580,2,19,0,E,9,0,E,9,13.0,A,7,-1.0,A,7,38,A,7,1022,A,7,260,A,7,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,15:00,495,1407,319,2,8,600,2,15,107,2,8,32500,2,8,54500,2,15,13300,2,8,1960,2,19,0,E,9,0,E,9,13.0,A,7,1.0,A,7,44,A,7,1022,A,7,360,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,16:00,303,1407,198,2,8,515,2,15,87,2,8,20200,2,8,39800,2,15,11600,2,8,1630,2,19,0,E,9,0,E,9,12.0,A,7,2.0,A,7,50,A,7,1022,A,7,330,A,7,3.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,17:00,77,1138,19,2,8,208,2,15,8,2,8,2500,2,8,12700,2,15,1600,2,8,250,2,19,0,E,9,0,E,9,11.0,A,7,2.0,A,7,54,A,7,1022,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,4.0,A,7,66,A,7,1022,A,7,320,A,7,1.5,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,3.0,A,7,66,A,7,1022,A,7,280,A,7,2.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,2.0,A,7,66,A,7,1022,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.9,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,2.0,A,7,70,A,7,1022,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,2.0,A,7,75,A,7,1022,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,2.0,A,7,75,A,7,1022,A,7,140,A,7,1.5,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
12/01/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,2.0,A,7,81,A,7,1022,A,7,260,A,7,1.5,A,7,16100,A,7,77777,A,7,0.8,E,8,0.101,F,8,0.210,F,8,-9900,-9900,?,0
